gameId,league,playoffs,date,patch,t1_playerid,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t1_result,t2_playerid,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5,t1p1_position,t1p1_player,t1p1_champion,Columna1,t1p2_position,t1p2_player,t1p2_champion,Columna2,t1p3_position,t1p3_player,t1p3_champion,Columna3,t1p4_position,t1p4_player,t1p4_champion,Columna4,t1p5_position,t1p5_player,t1p5_champion,Columna5,t2p1_position,t2p1_player,t2p1_champion,Columna6,t2p2_position,t2p2_player,t2p2_champion,Columna7,t2p3_position,t2p3_player,t2p3_champion,Columna8,t2p4_position,t2p4_player,t2p4_champion,Columna9,t2p5_position,t2p5_player,t2p5_champion,Columna10
1391974,LLA,0,20/06/20,10.12,XTEN Esports,LeBlanc,Zoe,Twisted Fate,Ornn,Olaf,1,Furious Gaming,Varus,Syndra,Karma,Elise,Corki,sup,Shu Hari,Thresh,12377.34,bot,Kz,Aphelios,4921.36,mid,Renyu,Orianna,34415.86,jng,Unforgiven,Lee Sin,48904.25,top,Mayhem,Pantheon,29473.09,sup,Baula,Yuumi,18683.29,bot,Nobody,Ezreal,48639.09,mid,Emp,Azir,239.83,jng,Dragonminkim,Trundle,10140.51,top,Zerito,Malphite,2579.15
1391996,LLA,0,20/06/20,10.12,Infinity Esports,Nidalee,Yuumi,Syndra,Braum,Tahm Kench,1,Pixel Esports Club,Varus,Sett,Ezreal,Azir,Zoe,sup,Genthix,Thresh,12430.73,bot,WhiteLotus,Kalista,60406.04,mid,Cotopaco,Corki,80502.06,jng,SolidSnake,Trundle,12951.99,top,Straight,Ornn,40052.13,sup,Crecre,Leona,9884.77,bot,Gavotto,Aphelios,67327.85,mid,TopLop,Karma,72137.17,jng,QQMore,Graves,28351.17,top,Jauny,Aatrox,24052.13
1392006,LLA,0,20/06/20,10.12,Rainbow7,Pantheon,Syndra,Sett,Renekton,Thresh,0,Azules Esports,Varus,Karma,Senna,Yuumi,Morgana,sup,Shadow,Leona,7455.65,bot,MarioMe,Ashe,24821.74,mid,Leza,LeBlanc,24701.74,jng,Josedeodo,Lee Sin,24605.22,top,Acce,Aatrox,64458.26,sup,Tyr,Nautilus,1503.13,bot,KreshtDoo,Kalista,48101.74,mid,cody,Zoe,7766.87,jng,Xypherz,Elise,23590.43,top,IceBox,Camille,3939.13
1392268,LLA,0,21/06/20,10.12,Isurus,Trundle,Karma,Galio,Braum,Orianna,1,Pixel Esports Club,Varus,Ezreal,Sett,Mordekaiser,Gangplank,sup,Slow,Thresh,17251.51,bot,Warangelus,Kalista,32719.32,mid,Seiya,Syndra,60742.45,jng,Oddie,Lee Sin,20302.82,top,Jirall,Aatrox,30271.63,sup,Crecre,Bard,5423.54,bot,Gavotto,Aphelios,25204.23,mid,TopLop,Corki,54811.87,jng,QQMore,Jarvan IV,143.33,top,Jauny,Ornn,16364.19
1392292,LLA,0,21/06/20,10.12,XTEN Esports,Kalista,Zoe,Syndra,Tahm Kench,Yuumi,0,Azules Esports,Varus,Senna,Karma,LeBlanc,Tristana,sup,Shu Hari,Nautilus,8365.94,bot,Kz,Aphelios,34984.29,mid,Renyu,Corki,40379.12,jng,Unforgiven,Elise,26314.24,top,Mayhem,Pantheon,17054.23,sup,Tyr,Thresh,6167.26,bot,KreshtDoo,Ezreal,35358.34,mid,cody,Azir,31255.96,jng,Xypherz,Lee Sin,16193.61,top,IceBox,Ornn,21217.44
1392327,LLA,0,21/06/20,10.12,Infinity Esports,LeBlanc,Yuumi,Syndra,Zoe,Galio,1,Furious Gaming,Varus,Kalista,Sett,Corki,Azir,sup,Genthix,Braum,6909.52,bot,WhiteLotus,Aphelios,19917.74,mid,Cotopaco,Viktor,40773.21,jng,SolidSnake,Trundle,14710.93,top,Straight,Wukong,47813.16,sup,Baula,Bard,17478.26,bot,Nobody,Ezreal,33144.54,mid,Emp,Karma,27920.09,jng,Dragonminkim,Kindred,17048.18,top,Zerito,Gangplank,28653.35
1392355,LLA,0,21/06/20,10.12,All Knights,Graves,Lee Sin,Zoe,Thresh,Nautilus,1,Rainbow7,Varus,Aphelios,Karma,Nidalee,Olaf,sup,Newbie,Yuumi,47122.36,bot,Pancake,Ezreal,97234.71,mid,Alive,Syndra,57393.77,jng,Grell,Jarvan IV,32906.56,top,Jisu,Aatrox,62996.66,sup,Shadow,Bard,17502.78,bot,MarioMe,Jhin,246.04,mid,Leza,Ekko,37925.47,jng,Josedeodo,Trundle,24624.03,top,Acce,Hecarim,2379.31
1394883,LLA,0,27/06/20,10.12,Azules Esports,Senna,Sett,Karma,Wukong,Orianna,1,Infinity Esports,Zoe,Syndra,Varus,Galio,Twisted Fate,sup,Tyr,Thresh,16862.18,bot,KreshtDoo,Kalista,46923.08,mid,cody,Azir,84666.67,jng,Xypherz,Jarvan IV,18006.41,top,IceBox,Gangplank,48974.36,sup,Genthix,Tahm Kench,7967.95,bot,WhiteLotus,Aphelios,42455.13,mid,Cotopaco,Ekko,39778.85,jng,SolidSnake,Trundle,11134.62,top,Straight,Renekton,39403.85
1394891,LLA,0,27/06/20,10.12,Furious Gaming,Sett,Kalista,Thresh,Lee Sin,Jarvan IV,1,Isurus,Varus,Syndra,Trundle,Irelia,Orianna,sup,Baula,Lulu,7466.31,bot,Nobody,Aphelios,61380.33,mid,Emp,Galio,27594.89,jng,Dragonminkim,Volibear,17228.51,top,Zerito,Camille,63260.26,sup,Slow,Karma,19731.22,bot,Warangelus,Ezreal,63971.34,mid,Seiya,Corki,49538.34,jng,Oddie,Ekko,19717.27,top,Jirall,Aatrox,35068.16
1394913,LLA,0,27/06/20,10.12,Rainbow7,Pantheon,Elise,Yuumi,Gangplank,Fiddlesticks,1,XTEN Esports,Varus,Zoe,Syndra,LeBlanc,Ornn,sup,Shadow,Karma,26444.31,bot,Leza,Aphelios,38034.46,mid,Aloned,Azir,22142.77,jng,Josedeodo,Sett,8012.31,top,Acce,Aatrox,30129.23,sup,Shu Hari,Thresh,5416.62,bot,Kz,Ezreal,32754.46,mid,Renyu,Orianna,24915.69,jng,Unforgiven,Jarvan IV,10571.08,top,Mayhem,Wukong,23372.31
1394933,LLA,0,27/06/20,10.12,Pixel Esports Club,Karma,Kalista,Trundle,Gangplank,Mordekaiser,0,All Knights,Varus,Ziggs,Sett,Renekton,Thresh,sup,Crecre,Lulu,10372.94,bot,Gavotto,Aphelios,24228.54,mid,TopLop,Syndra,56067.08,jng,QQMore,Lee Sin,22656.05,top,Jauny,Ornn,21325.75,sup,Newbie,Bard,114.44,bot,Alive,Ezreal,44957.36,mid,Pancake,Ekko,23829.45,jng,Grell,Pantheon,2242.41,top,Jisu,Aatrox,32694.71
1385363,LLA,0,28/06/20,10.12,Furious Gaming,Kalista,Sett,Trundle,Twisted Fate,Aatrox,1,All Knights,Varus,Volibear,Syndra,LeBlanc,Camille,sup,Baula,Thresh,11922.35,bot,Nobody,Aphelios,6.34,mid,Emp,Corki,63604.71,jng,Dragonminkim,Lee Sin,11717.65,top,Zerito,Renekton,34272.94,sup,Newbie,Braum,11324.71,bot,Alive,Ezreal,62084.71,mid,Kiefer,Zoe,43997.65,jng,Grell,Pantheon,10.16,top,Jisu,Gangplank,82578.82
1385372,LLA,0,28/06/20,10.12,Pixel Esports Club,Karma,Ezreal,Thresh,Ornn,LeBlanc,0,Rainbow7,Varus,Senna,Syndra,Mordekaiser,Orianna,sup,Crecre,Yuumi,24050.79,bot,Gavotto,Miss Fortune,28828.57,mid,TopLop,Ziggs,124314.29,jng,QQMore,Jarvan IV,15019.05,top,Jauny,Sett,40644.44,sup,Shadow,Braum,2121.27,bot,Leza,Aphelios,55349.21,mid,Aloned,Twisted Fate,64126.98,jng,Josedeodo,Trundle,25206.35,top,Acce,Renekton,31479.37
1385388,LLA,0,28/06/20,10.12,Infinity Esports,Elise,Lee Sin,Aphelios,Tahm Kench,Twisted Fate,1,XTEN Esports,Varus,Kalista,Sett,LeBlanc,Zoe,sup,Genthix,Braum,15663.19,bot,WhiteLotus,Ezreal,9126.11,mid,Cotopaco,Ekko,42240.21,jng,SolidSnake,Gragas,32631.85,top,Straight,Wukong,31185.38,sup,Shu Hari,Senna,28874.67,bot,Kz,Syndra,32242.82,mid,Renyu,Corki,64229.77,jng,Unforgiven,Trundle,12383.81,top,Mayhem,Renekton,39984.33
1385401,LLA,0,28/06/20,10.12,Isurus,Azir,Galio,Senna,Gangplank,Trundle,1,Azules Esports,Varus,Syndra,Karma,Twisted Fate,Orianna,sup,Slow,Blitzcrank,28874.32,bot,Warangelus,Kalista,59385.25,mid,Seiya,LeBlanc,36718.58,jng,Oddie,Sett,37849.73,top,Jirall,Volibear,38510.93,sup,Tyr,Thresh,10270.49,bot,KreshtDoo,Aphelios,5526.23,mid,cody,Zoe,81136.61,jng,Xypherz,Lee Sin,16948.09,top,IceBox,Aatrox,29942.62
1411762,LLA,0,04/07/20,10.12,All Knights,Pantheon,Sett,Lee Sin,Renekton,Camille,1,Azules Esports,Varus,Senna,Syndra,Aatrox,Gangplank,sup,Newbie,Thresh,10096.83,bot,Alive,Kalista,51612.69,mid,Kiefer,Zoe,39642.74,jng,Grell,Nidalee,19071.79,top,Jisu,Volibear,39215.36,sup,Tyr,Karma,15779.63,bot,KreshtDoo,Ezreal,26424.04,mid,cody,Cassiopeia,26567.61,jng,Xypherz,Trundle,8020.03,top,IceBox,Ornn,19649.42
1411777,LLA,0,04/07/20,10.12,XTEN Esports,Kalista,Karma,Syndra,Ezreal,Aphelios,0,Isurus,Varus,Volibear,Pantheon,Elise,Galio,sup,Shu Hari,Rakan,11949.56,bot,Kz,Xayah,22935.08,mid,Renyu,Corki,49322.75,jng,Unforgiven,Kayn,21794.49,top,Mayhem,Renekton,2792.62,sup,Slow,Thresh,7530.13,bot,Warangelus,Miss Fortune,78678.19,mid,Seiya,Zoe,52315.74,jng,Oddie,Trundle,20264.36,top,Jirall,Mordekaiser,54933.21
1411785,LLA,0,04/07/20,10.12,Pixel Esports Club,Karma,Volibear,Trundle,Jayce,LeBlanc,0,Furious Gaming,Sett,Aphelios,Ziggs,Twisted Fate,Wukong,sup,Crecre,Blitzcrank,13675.96,bot,Gavotto,Kalista,35118.95,mid,TopLop,Orianna,46651.35,jng,QQMore,Rek'Sai,1700.82,top,Jauny,Gangplank,43117.31,sup,Baula,Thresh,620.18,bot,Nobody,Ashe,48511.89,mid,Emp,Corki,47773.58,jng,Dragonminkim,Lee Sin,19434.78,top,Zerito,Aatrox,24265.79
1411806,LLA,0,04/07/20,10.12,Rainbow7,Thresh,Galio,Kalista,Jarvan IV,Leona,1,Infinity Esports,Twisted Fate,Varus,Syndra,Trundle,Jayce,sup,Shadow,Karma,23218.01,bot,Leza,Ashe,3.6,mid,Aloned,Zoe,4160.19,jng,Josedeodo,Lee Sin,14495.26,top,Acce,Aatrox,191.09,sup,Genthix,Braum,446.09,bot,WhiteLotus,Ezreal,26712.09,mid,Cotopaco,Orianna,30998.82,jng,SolidSnake,Volibear,4610.19,top,Straight,Gangplank,23577.01
1412078,LLA,0,05/07/20,10.12,Furious Gaming,Sett,Lee Sin,Twisted Fate,Jarvan IV,Volibear,1,Rainbow7,Galio,Varus,Corki,Renekton,Trundle,sup,Baula,Karma,6063.37,bot,Nobody,Aphelios,51269.96,mid,Emp,Zoe,37602.03,jng,Dragonminkim,Gragas,12866.92,top,Zerito,Ornn,30730.04,sup,Shadow,Thresh,5198.99,bot,Leza,Ashe,42065.91,mid,Aloned,LeBlanc,36643.85,jng,Josedeodo,Pantheon,10149.56,top,Acce,Camille,35718.63
1412105,LLA,0,05/07/20,10.12,All Knights,Pantheon,Elise,Corki,Renekton,Karma,1,XTEN Esports,Varus,Zoe,Syndra,Olaf,LeBlanc,sup,Newbie,Nautilus,18132.61,bot,Alive,Kalista,45603.23,mid,Kiefer,Azir,43656.06,jng,Grell,Volibear,28460.38,top,Jisu,Kennen,70609.16,sup,Shu Hari,Thresh,14639.35,bot,Kz,Ashe,67407.01,mid,Renyu,Zilean,39286.25,jng,Unforgiven,Lee Sin,26163.88,top,Mayhem,Aatrox,34732.08
1412125,LLA,0,05/07/20,10.12,Azules Esports,Volibear,Senna,Syndra,Wukong,Ornn,0,Pixel Esports Club,Varus,Kalista,Pantheon,Lee Sin,Renekton,sup,Tyr,Thresh,6263.78,bot,KreshtDoo,Ezreal,23307.09,mid,cody,Zoe,39027.56,jng,Xypherz,Jarvan IV,21590.55,top,IceBox,Sett,39342.52,sup,Crecre,Bard,15476.38,bot,Gavotto,Ashe,19842.52,mid,TopLop,Twisted Fate,52870.08,jng,QQMore,Trundle,24129.92,top,Jauny,Gnar,59905.51
1412137,LLA,0,05/07/20,10.12,Isurus,Thresh,Kalista,Volibear,Nocturne,Aatrox,0,Infinity Esports,Varus,Twisted Fate,Karma,Blitzcrank,Lulu,sup,Slow,Sett,23076.92,bot,Warangelus,Aphelios,41183.27,mid,Seiya,Zoe,57751.86,jng,Oddie,Trundle,17795.82,top,Jirall,Mordekaiser,56420.42,sup,Genthix,Tahm Kench,21183.98,bot,WhiteLotus,Senna,75060.62,mid,Cotopaco,Syndra,100985.47,jng,SolidSnake,Lee Sin,26771.36,top,Straight,Camille,3497.27
1414307,LLA,0,11/07/20,10.12,Rainbow7,Thresh,Nidalee,Kalista,Ekko,Galio,1,Isurus,Karma,Ezreal,Varus,Mordekaiser,Kennen,sup,Shadow,Bard,36982.52,bot,Leza,Aphelios,49212.79,mid,Aloned,Syndra,63840.51,jng,Josedeodo,Lee Sin,26223.45,top,Acce,Aatrox,48465.67,sup,Slow,Sett,29173.56,bot,Warangelus,Senna,33502.77,mid,Seiya,Rumble,67576.12,jng,Oddie,Volibear,22321.54,top,Jirall,Camille,19750.11
1414313,LLA,0,11/07/20,10.12,Pixel Esports Club,Pantheon,Thresh,Sett,Wukong,Gangplank,0,XTEN Esports,Varus,Syndra,Karma,Tahm Kench,Braum,sup,Crecre,Leona,1035.77,bot,Gavotto,Jhin,45356.14,mid,TopLop,Twisted Fate,4761.12,jng,QQMore,Volibear,21069.98,top,Jauny,Renekton,26111.98,sup,Shu Hari,Nautilus,2343.39,bot,Kz,Ashe,77368.58,mid,Renyu,Sylas,72755.83,jng,Unforgiven,Lee Sin,28485.23,top,Mayhem,Aatrox,29038.88
1414334,LLA,0,11/07/20,10.12,Azules Esports,Ashe,Senna,Volibear,Camille,Renekton,1,Furious Gaming,Kalista,Varus,Syndra,Ornn,Nautilus,sup,Tyr,Karma,12930.23,bot,KreshtDoo,Aphelios,38911.08,mid,cody,LeBlanc,5099.59,jng,Xypherz,Lee Sin,12123.12,top,IceBox,Aatrox,29231.19,sup,Baula,Thresh,1075.24,bot,Nobody,Ezreal,37731.87,mid,Emp,Zoe,4017.51,jng,Dragonminkim,Nidalee,16612.86,top,Zerito,Jayce,36443.23
1414348,LLA,0,11/07/20,10.12,Infinity Esports,Zoe,Karma,Syndra,Aatrox,Ekko,0,All Knights,Varus,Kalista,Trundle,Lee Sin,LeBlanc,sup,Genthix,Tahm Kench,21859.89,bot,WhiteLotus,Senna,59074.18,mid,Cotopaco,Corki,80379.12,jng,SolidSnake,Gragas,41906.59,top,Pillo,Volibear,36543.96,sup,Newbie,Bard,28307.69,bot,Alive,Aphelios,82939.56,mid,Kiefer,Azir,66862.64,jng,Grell,Sett,28678.57,top,Jisu,Gangplank,74813.19
1404898,LLA,0,12/07/20,10.12,Azules Esports,Ashe,Volibear,Syndra,Rek'Sai,Pantheon,0,Rainbow7,Varus,Kalista,Aphelios,Senna,Miss Fortune,sup,Tyr,Sett,1562.05,bot,KreshtDoo,Swain,34076.44,mid,cody,LeBlanc,4024.91,jng,Xypherz,Lee Sin,16651.08,top,IceBox,Aatrox,31321.94,sup,Shadow,Thresh,10699.64,bot,Leza,Kai'Sa,45593.53,mid,Aloned,Zoe,78089.03,jng,Josedeodo,Graves,40901.98,top,Acce,Camille,56937.95
1404911,LLA,0,12/07/20,10.12,Pixel Esports Club,Kalista,Senna,Varus,Ornn,Wukong,1,Infinity Esports,NULL,Twisted Fate,Syndra,Braum,Tahm Kench,sup,Crecre,Karma,9012.06,bot,Gavotto,Ashe,19509.48,mid,TopLop,Corki,41500.29,jng,QQMore,Volibear,8502.01,top,Jauny,Gnar,28328.55,sup,Genthix,Thresh,1509.48,bot,WhiteLotus,Aphelios,25137.28,mid,Cotopaco,Orianna,23476.16,jng,SolidSnake,Sett,12454.91,top,Pillo,Malphite,24692.71
1404925,LLA,0,12/07/20,10.12,Furious Gaming,Lee Sin,Elise,Thresh,Nautilus,Jarvan IV,1,XTEN Esports,LeBlanc,Zoe,Aphelios,Karma,Tahm Kench,sup,Baula,Braum,12732.47,bot,Nobody,Varus,72467.53,mid,Emp,Corki,47215.58,jng,Dragonminkim,Volibear,13516.88,top,Zerito,Camille,2609.61,sup,Shu Hari,Sett,16114.29,bot,Kz,Ashe,27909.09,mid,Renyu,Azir,37836.36,jng,Unforgiven,Trundle,9872.73,top,Mayhem,Pantheon,17529.87
1404934,LLA,0,12/07/20,10.12,Isurus,Karma,Zoe,Volibear,Twisted Fate,Galio,1,All Knights,Varus,Thresh,Kalista,LeBlanc,Corki,sup,Slow,Bard,29543.51,bot,Warangelus,Ashe,50827.59,mid,Seiya,Orianna,91655.17,jng,Oddie,Sett,38712.64,top,Jirall,Ornn,41842.36,sup,Newbie,Nautilus,15651.89,bot,Alive,Aphelios,7532.02,mid,Kiefer,Azir,42604.27,jng,Grell,Nidalee,29615.76,top,Jisu,Wukong,50594.42
1422130,LLA,0,18/07/20,10.12,Rainbow7,Ashe,Karma,Olaf,Renekton,Azir,0,All Knights,Syndra,Thresh,Sett,Rakan,Lee Sin,sup,Shadow,Yuumi,27877.46,bot,Leza,Karthus,53202.31,mid,Aloned,Galio,31206.94,jng,Josedeodo,Kha'Zix,22796.53,top,Acce,Camille,2918.15,sup,Newbie,Bard,14205.78,bot,Pancake,Ezreal,58473.99,mid,Kiefer,Corki,37165.32,jng,Grell,Volibear,13678.61,top,Jisu,Mordekaiser,37983.82
1422156,LLA,0,18/07/20,10.12,Azules Esports,Senna,Sett,Corki,Orianna,Zilean,1,XTEN Esports,LeBlanc,Zoe,Camille,Jayce,Ornn,sup,Tyr,Karma,15430.87,bot,KreshtDoo,Ashe,15189.26,mid,cody,Azir,61550.34,jng,Xypherz,Rek'Sai,32859.06,top,IceBox,Aatrox,43497.99,sup,Shu Hari,Thresh,10502.01,bot,Kz,Aphelios,20673.83,mid,Renyu,Pantheon,17492.62,jng,Unforgiven,Lee Sin,15418.79,top,Mayhem,Gangplank,37812.08
1422169,LLA,0,18/07/20,10.12,Pixel Esports Club,Thresh,Kalista,Karthus,Ornn,Mordekaiser,0,Isurus,Volibear,Senna,Karma,Aphelios,Camille,sup,Crecre,Lulu,6905.73,bot,Gavotto,Varus,24007.39,mid,TopLop,Twisted Fate,22569.32,jng,QQMore,Sett,17219.96,top,Jauny,Jayce,20576.71,sup,Slow,Bard,19138.63,bot,Warangelus,Kai'Sa,53571.16,mid,Seiya,Galio,26528.65,jng,Oddie,Kha'Zix,44410.35,top,Jirall,Malphite,35933.46
1422178,LLA,0,18/07/20,10.12,Furious Gaming,Kalista,Lee Sin,Ashe,Syndra,Orianna,1,Infinity Esports,Volibear,Zoe,Thresh,Camille,Trundle,sup,Baula,Lulu,6599.14,bot,Nobody,Aphelios,44642.65,mid,Emp,Corki,60537.09,jng,Dragonminkim,Jarvan IV,7859.49,top,Zerito,Ornn,18823.82,sup,Genthix,Karma,18721.11,bot,WhiteLotus,Ezreal,78460.06,mid,Cotopaco,Azir,50272.47,jng,SolidSnake,Olaf,810.77,top,Straight,Sylas,2696.79
1432448,LLA,0,19/07/20,10.12,Infinity Esports,Zoe,Lee Sin,Thresh,Galio,Camille,1,Azules Esports,Kalista,Senna,Volibear,Orianna,Corki,sup,Genthix,Karma,24458.16,bot,WhiteLotus,Ashe,72839.51,mid,Cotopaco,LeBlanc,55821.67,jng,SolidSnake,Olaf,14707.82,top,Straight,Kennen,22419.75,sup,Tyr,Bard,7530.86,bot,KreshtDoo,Aphelios,51492.46,mid,cody,Azir,38984.91,jng,Xypherz,Jarvan IV,7061.73,top,IceBox,Jayce,42886.15
1422492,LLA,0,19/07/20,10.12,All Knights,Renekton,Karma,Ashe,Camille,Aphelios,1,Pixel Esports Club,Thresh,Kalista,Olaf,Mordekaiser,Ornn,sup,Newbie,Rakan,11143.89,bot,Pancake,Ezreal,5269.77,mid,Kiefer,Zoe,43777.51,jng,Grell,Volibear,16563.48,top,Jisu,Aatrox,4250.06,sup,Crecre,Bard,1774.97,bot,Gavotto,Kai'Sa,28160.82,mid,TopLop,Twisted Fate,26165.66,jng,QQMore,Sett,15983.07,top,Jauny,Jayce,57232.16
1432490,LLA,0,19/07/20,10.12,XTEN Esports,Zoe,Camille,Jayce,LeBlanc,Galio,0,Rainbow7,Pantheon,Renekton,Karma,Tahm Kench,Volibear,sup,Shu Hari,Zyra,44217.25,bot,Kz,Ashe,35927.58,mid,Renyu,Corki,61024.49,jng,Unforgiven,Sett,23050.05,top,Mayhem,Aatrox,27618.74,sup,Shadow,Thresh,10900.96,bot,Leza,Aphelios,68545.26,mid,Aloned,Orianna,83635.78,jng,Josedeodo,Lee Sin,289.18,top,Acce,Kennen,59205.54
1432502,LLA,0,19/07/20,10.12,Isurus,Karma,Aphelios,Zoe,Senna,Ezreal,1,Furious Gaming,Karthus,Kalista,Ashe,Mordekaiser,Kai'Sa,sup,Slow,Braum,9195.21,bot,Warangelus,Lucian,38616.44,mid,Seiya,Azir,3270.89,jng,Oddie,Sett,16934.93,top,Jirall,Volibear,2.45,sup,Baula,Thresh,10023.97,bot,Nobody,Vayne,38856.16,mid,Emp,Galio,19688.36,jng,Dragonminkim,Lee Sin,12256.85,top,Zerito,Camille,21565.07
1424819,LLA,0,25/07/20,10.12,Rainbow7,Ziggs,Thresh,Ashe,Camille,Jarvan IV,1,Pixel Esports Club,Aphelios,Zoe,Lee Sin,Ezreal,Aatrox,sup,Shadow,Bard,29996.95,bot,Leza,Varus,61724.31,mid,Aloned,Twisted Fate,37742.62,jng,Josedeodo,Volibear,214.12,top,Acce,Mordekaiser,40379.45,sup,Crecre,Karma,13998.98,bot,Gavotto,Senna,43449.64,mid,TopLop,Galio,38005.09,jng,QQMore,Trundle,16312.31,top,Jauny,Gangplank,50880.98
1424834,LLA,0,25/07/20,10.12,XTEN Esports,Zoe,Kalista,Karma,LeBlanc,Galio,0,Infinity Esports,Corki,Lee Sin,Thresh,Azir,Orianna,sup,Shu Hari,Pyke,21841.05,bot,Kz,Karthus,97040.17,mid,Renyu,Ezreal,57893.45,jng,Unforgiven,Sett,38161.57,top,Mayhem,Renekton,28912.66,sup,Genthix,Leona,9896.07,bot,WhiteLotus,Ashe,57165.07,mid,Cotopaco,Syndra,72086.46,jng,SolidSnake,Volibear,22959.83,top,Straight,Gangplank,68976.42
1424858,LLA,0,25/07/20,10.12,Azules Esports,Sett,Aphelios,Karma,Ashe,LeBlanc,0,Isurus,Azir,Zoe,Volibear,Tahm Kench,Mordekaiser,sup,Tyr,Nautilus,10532.51,bot,KreshtDoo,Senna,29747.37,mid,cody,Cassiopeia,21469.97,jng,Xypherz,Lee Sin,14340.56,top,IceBox,Fiora,24705.88,sup,Slow,Bard,22205.57,bot,Warangelus,Ezreal,63469.97,mid,Seiya,Galio,32934.98,jng,Oddie,Kha'Zix,36605.57,top,Jirall,Camille,32808.67
1424879,LLA,0,25/07/20,10.12,All Knights,Aphelios,Corki,Karma,Trundle,Ornn,1,Furious Gaming,Kalista,Kennen,Bard,Orianna,Gangplank,sup,Newbie,Tahm Kench,12316.48,bot,Alive,Ezreal,60097.58,mid,Kiefer,Zoe,77852.31,jng,Pancake,Volibear,24843.96,top,Jisu,Aatrox,41483.08,sup,Baula,Thresh,13621.98,bot,Nobody,Ashe,58523.08,mid,Emp,Azir,45449.67,jng,Dragonminkim,Nidalee,2954.11,top,Zerito,Renekton,30382.42
1425109,LLA,0,26/07/20,10.12,Isurus,Karthus,Ezreal,Sett,Corki,Azir,0,XTEN Esports,Zoe,Kalista,Blitzcrank,LeBlanc,Galio,sup,Slow,Leona,8217.34,bot,Warangelus,Ashe,59736.55,mid,Seiya,Orianna,32004.39,jng,Oddie,Volibear,25066.96,top,Jirall,Karma,28342.48,sup,Shu Hari,Lux,22768.39,bot,Kz,Sona,39670.69,mid,Renyu,Lucian,75947.31,jng,Unforgiven,Lee Sin,24384.19,top,Mayhem,Renekton,35437.98
1425133,LLA,0,26/07/20,10.12,Furious Gaming,Ziggs,Twisted Fate,Gangplank,Bard,Leona,0,Pixel Esports Club,Aphelios,Corki,Zoe,Aatrox,Braum,sup,Baula,Rakan,724.09,bot,Nobody,Ezreal,6276.95,mid,Emp,Azir,34828.42,jng,Dragonminkim,Volibear,9854.42,top,Zerito,Ornn,245.13,sup,Crecre,Nautilus,14107.45,bot,Gavotto,Ashe,389.74,mid,TopLop,Orianna,37351.82,jng,QQMore,Sett,36457.54,top,Jauny,Kayle,56818.02
1425152,LLA,0,26/07/20,10.12,Azules Esports,Sett,Bard,Aatrox,Mordekaiser,Gangplank,0,All Knights,Zoe,Elise,Ashe,Senna,Aphelios,sup,Tyr,Karma,8655.79,bot,KreshtDoo,Ezreal,27053.99,mid,cody,Azir,40329.58,jng,Xypherz,Kha'Zix,33712.04,top,IceBox,Ornn,32129.36,sup,Newbie,Leona,12475.82,bot,Alive,Kalista,54361.08,mid,Kiefer,Corki,26179.98,jng,Pancake,Volibear,18428.57,top,Jisu,Sylas,4357.93
1435863,LLA,0,28/07/20,10.12,Infinity Esports,Twisted Fate,Galio,Camille,Renekton,Ezreal,1,Rainbow7,Kalista,Karma,Olaf,Thresh,Leona,sup,Genthix,Nautilus,15121.67,bot,WhiteLotus,Ashe,51132.14,mid,Cotopaco,Syndra,4760.75,jng,SolidSnake,Volibear,1872.22,top,Straight,Sett,23895.33,sup,Shadow,Bard,10027.04,bot,Leza,Varus,20559.09,mid,Aloned,Zoe,25596.16,jng,Josedeodo,Lee Sin,9155.69,top,Acce,Aatrox,26791.98
1411702,LLA,0,01/08/20,10.12,Pixel Esports Club,Lee Sin,Zoe,Swain,Elise,Olaf,1,Azules Esports,Twisted Fate,Sett,Ashe,Lissandra,Yasuo,sup,Crecre,Braum,6955.78,bot,Gavotto,Senna,39860.54,mid,TopLop,Tristana,41040.82,jng,QQMore,Gragas,3025.51,top,Jauny,Kennen,33945.58,sup,Tyr,Nautilus,623.81,bot,KreshtDoo,Kalista,9948.98,mid,cody,LeBlanc,28547.62,jng,Xypherz,Kha'Zix,12469.39,top,IceBox,Ornn,12646.26
1411719,LLA,0,01/08/20,10.12,XTEN Esports,Zoe,Kalista,Karma,Gangplank,Azir,0,All Knights,Sona,Corki,Lee Sin,Lucian,Aatrox,sup,Shu Hari,Pyke,6029.93,bot,Kz,Karthus,42314.21,mid,Renyu,Ezreal,48143.64,jng,Unforgiven,Sett,23269.83,top,Mayhem,Renekton,23009.48,sup,Newbie,Thresh,1132.07,bot,Alive,Caitlyn,51486.28,mid,Kiefer,Orianna,3187.93,jng,Grell,Volibear,3216.06,top,Jisu,Kennen,78215.46
