gameId,league,playoffs,date,10.01,t1_playerid,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t1_result,t2_playerid,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5,t1p1_position,t1p1_player,t1p1_champion,t1p1_dpm,t1p2_position,t1p2_player,t1p2_champion,t1p2_dpm,t1p3_position,t1p3_player,t1p3_champion,t1p3_dpm,t1p4_position,t1p4_player,t1p4_champion,t1p4_dpm,t1p5_position,t1p5_player,t1p5_champion,t1p5_dpm,t2p1_position,t2p1_player,t2p1_champion,t2p1_dpm,t2p2_position,t2p2_player,t2p2_champion,t2p2_dpm,t2p3_position,t2p3_player,t2p3_champion,t2p3_dpm,t2p4_position,t2p4_player,t2p4_champion,t2p4_dpm,t2p5_position,t2p5_player,t2p5_champion,t2p5_dpm
1360536,BRCC,0,29/04/2020 0:46,10.01,Team oNe eSports,Tristana,Vel'Koz,Trundle,Lee Sin,LeBlanc,1,RED Canids,Varus,Senna,Aphelios,Rek'Sai,Karthus,sup,Panj,Thresh,1.056.921,bot,pbO,Kalista,3.768.106,mid,Brucer,Corki,8.415.725,jng,Ryuzaki,Elise,4.138.427,top,SkyBart,Jayce,10.026.135,sup,Woodboy,Nautilus,1.176.966,bot,TitaN,Syndra,4.625.249,mid,Avenger,Irelia,1.784.939,jng,Aegis,Graves,2.381.395,top,Ayel,Sett,2.633.444
1360549,BRCC,0,29/04/2020 1:57,10.01,Intergalaxy Tigers Gaming,Lee Sin,Thresh,Renekton,Jarvan IV,Elise,0,Havan Liberty Gaming,Senna,Trundle,Varus,Morgana,Braum,sup,Nano,Lulu,653.061,bot,Juzo,Aphelios,5.032.339,mid,Deoxys,Syndra,3.808.163,jng,Bgob,Graves,4.459.027,top,Inoue,Sett,3.470.016,sup,esA,Nautilus,1.804.396,bot,flare,Miss Fortune,4.551.648,mid,dyNquedo,Pantheon,3.213.815,jng,CarioK,Karthus,708.854,top,Hidan,Aatrox,4.443.642
1360594,BRCC,0,29/04/2020 23:29,10.01,Falkol,Malzahar,Elise,Renekton,Jayce,Diana,0,Team oNe eSports,Ezreal,Trundle,Sett,Zoe,Syndra,sup,Riyev,Maokai,3.281.219,bot,Matsukaze,Senna,3.095.159,mid,Evrot,Cassiopeia,2.947.663,jng,Tierwulf,Gragas,2.378.464,top,Buggax,Aatrox,2.877.796,sup,Panj,Nautilus,1.402.588,bot,pbO,Varus,5.564.524,mid,Brucer,Corki,630.025,jng,Ryuzaki,Lee Sin,3.265.693,top,SkyBart,Ornn,3.320.534
1360603,BRCC,0,30/04/2020 1:01,10.01,Santos e-Sports,Lee Sin,Elise,Sett,LeBlanc,Karthus,1,Havan Liberty Gaming,Ekko,Varus,Senna,Camille,Olaf,sup,Hawk,Braum,1.916.353,bot,Sarkis,Ashe,2.789.544,mid,Rainbow,Orianna,548.535,jng,Hyoga,Pantheon,4.896.292,top,JackPoT,Fiora,4.740.547,sup,esA,Nautilus,1.026.018,bot,flare,Miss Fortune,3.792.584,mid,dyNquedo,Irelia,2.049.848,jng,CarioK,Morgana,287.307,top,Hidan,Aatrox,2.141.763
1360604,BRCC,0,30/04/2020 1:55,10.01,Intergalaxy Tigers Gaming,Jarvan IV,Tristana,Thresh,Karthus,Viktor,1,RED Canids,Varus,Senna,Kalista,LeBlanc,NULL,sup,Nano,Rakan,1.815.072,bot,Juzo,Xayah,7.959.701,mid,Deoxys,Sylas,4.324.105,jng,Bgob,Trundle,201.101,top,Inoue,Renekton,3.380.973,sup,Woodboy,Nautilus,1.511.705,bot,TitaN,Aphelios,6.743.987,mid,Grevthar,Corki,8.698.236,jng,Aegis,Lee Sin,3.067.985,top,Ayel,Sett,5.970.818
1370815,BRCC,0,04/05/2020 23:46,10.01,Falkol,Karthus,Pantheon,Renekton,NULL,NULL,0,Havan Liberty Gaming,Thresh,Trundle,Varus,Vayne,Aatrox,sup,Riyev,Maokai,348.853,bot,Matsukaze,Senna,5.609.856,mid,Evrot,LeBlanc,5.578.195,jng,Tierwulf,Graves,5.941.125,top,Buggax,Mordekaiser,3.832.359,sup,esA,Tahm Kench,237.174,bot,flare,Aphelios,8.739.642,mid,dyNquedo,Galio,407.283,jng,CarioK,Jarvan IV,1.879.546,top,Hidan,Sett,4.166.507
1370820,BRCC,0,05/05/2020 0:54,10.01,Santos e-Sports,Renekton,Sett,Syndra,Jarvan IV,Ornn,1,RED Canids,Varus,Senna,Pantheon,Aatrox,Camille,sup,Hawk,Nautilus,1.126.928,bot,Sarkis,Ashe,2.861.567,mid,Rainbow,Viktor,7.517.625,jng,Hyoga,Graves,4.985.067,top,JackPoT,Irelia,5.227.785,sup,Woodboy,Leona,1.117.013,bot,TitaN,Kalista,2.782.252,mid,Grevthar,Corki,3.801.591,jng,Aegis,Ekko,2.476.377,top,Ayel,Gangplank,3.666.463
1370823,BRCC,0,05/05/2020 1:46,10.01,Team oNe eSports,Rakan,Elise,Yuumi,Syndra,LeBlanc,1,Intergalaxy Tigers Gaming,Jayce,Renekton,Nautilus,Diana,Mordekaiser,sup,Panj,Thresh,1.924.764,bot,pbO,Varus,5.082.283,mid,Brucer,Corki,840.268,jng,Ryuzaki,Graves,7.211.613,top,SkyBart,Aatrox,6.123.275,sup,Nano,Sion,2.584.318,bot,Juzo,Senna,3.517.816,mid,Deoxys,Sylas,4.771.414,jng,Bgob,Trundle,2.713.548,top,Inoue,Sett,3.944.516
1360997,BRCC,0,05/05/2020 23:33,10.01,Intergalaxy Tigers Gaming,Pantheon,Nautilus,Irelia,Cho'Gath,Gragas,0,Santos e-Sports,Graves,Senna,Xayah,Morgana,LeBlanc,sup,Nano,Pyke,2.256.657,bot,Juzo,Viktor,6.193.678,mid,Deoxys,Sylas,5.022.128,jng,Bgob,Lee Sin,3.461.033,top,Inoue,Renekton,5.139.574,sup,Rainbow,Rakan,2.911.003,bot,JackPoT,Yasuo,5.911.368,mid,Sarkis,Ziggs,10.819.696,jng,Hyoga,Sejuani,3.764.863,top,Hawk,Kled,532.304
1360998,BRCC,0,06/05/2020 0:46,10.01,Falkol,Sett,Pantheon,Renekton,Thresh,Leona,1,RED Canids,Varus,Senna,Graves,Trundle,Elise,sup,Riyev,Nautilus,1.261.553,bot,Matsukaze,Vel'Koz,3.879.529,mid,Evrot,Jayce,6.450.071,jng,Tierwulf,Lee Sin,1.851.106,top,Buggax,Mordekaiser,5.536.659,sup,Woodboy,Rakan,1.046.682,bot,TitaN,Lucian,4.236.141,mid,Grevthar,Syndra,2.377.694,jng,Aegis,Jarvan IV,1.476.424,top,Ayel,Ornn,2.975.153
1361000,BRCC,0,06/05/2020 1:52,10.01,Havan Liberty Gaming,Trundle,Senna,Varus,Thresh,Nautilus,1,Team oNe eSports,Pantheon,Karthus,Sett,Syndra,Sylas,sup,esA,Rakan,1.414.023,bot,flare,Aphelios,4.735.824,mid,dyNquedo,Galio,2.533.572,jng,CarioK,Olaf,4.454.555,top,Hidan,Renekton,4.568.475,sup,Panj,Taric,582.497,bot,pbO,Kalista,2.701.535,mid,Brucer,Rumble,4.589.969,jng,Ryuzaki,Graves,5.235.722,top,SkyBart,Jayce,5.805.015
1380140,BRCC,1,11/05/2020 20:45,10.01,Falkol,Pantheon,Ekko,Graves,Irelia,Camille,0,Santos e-Sports,Renekton,Varus,Senna,Mordekaiser,LeBlanc,sup,Riyev,Braum,447.766,bot,Matsukaze,Aphelios,453.69,mid,Evrot,Syndra,311.947,jng,Tierwulf,Karthus,3.152.565,top,Buggax,Jayce,5.313.955,sup,Hawk,Nautilus,1.202.978,bot,Sarkis,Ashe,2.476.779,mid,Rainbow,Viktor,5.802.758,jng,Hyoga,Trundle,1.123.552,top,JackPoT,Aatrox,4.829.123
1390140,BRCC,1,11/05/2020 21:51,10.01,Falkol,Ekko,Pantheon,Graves,Irelia,Camille,0,Santos e-Sports,Renekton,Varus,Senna,Mordekaiser,LeBlanc,sup,Riyev,Thresh,941.772,bot,Matsukaze,Aphelios,3.108.055,mid,Evrot,Syndra,5.397.583,jng,Tierwulf,Gragas,1.988.147,top,Buggax,Jayce,511.588,sup,Hawk,Nautilus,79.298,bot,Sarkis,Ashe,2.758.688,mid,Rainbow,Viktor,4.348.446,jng,Hyoga,Trundle,1.844.879,top,JackPoT,Aatrox,3.742.232
1390142,BRCC,1,11/05/2020 22:44,10.01,Falkol,Pantheon,Viktor,Ashe,Irelia,Camille,0,Santos e-Sports,Renekton,Varus,Senna,Mordekaiser,LeBlanc,sup,Riyev,Thresh,103.87,bot,Matsukaze,Vel'Koz,5.963.368,mid,Evrot,Jayce,6.024.815,jng,Tierwulf,Skarner,772.526,top,Buggax,Lucian,5.945.052,sup,Hawk,Nautilus,1.058.789,bot,Sarkis,Miss Fortune,4.062.334,mid,Rainbow,Orianna,3.688.922,jng,Hyoga,Graves,2.468.242,top,JackPoT,Aatrox,3.483.013
1390190,BRCC,1,12/05/2020 20:23,10.01,Havan Liberty Gaming,Senna,Ornn,Jayce,Azir,Mordekaiser,0,Team oNe eSports,Pantheon,Varus,Thresh,Rumble,Renekton,sup,esA,Nautilus,1.741.927,bot,flare,Miss Fortune,6.115.885,mid,dyNquedo,LeBlanc,4.707.813,jng,CarioK,Graves,291.875,top,Hidan,Aatrox,4.078.385,sup,Panj,Leona,1.935.156,bot,pbO,Syndra,4.816.667,mid,Brucer,Corki,7.863.021,jng,Ryuzaki,Trundle,238.151,top,SkyBart,Sett,5.786.198
1390198,BRCC,1,12/05/2020 21:53,10.01,Havan Liberty Gaming,Senna,Ornn,Syndra,Leona,NULL,1,Team oNe eSports,Pantheon,Varus,Thresh,Renekton,LeBlanc,sup,esA,Braum,2.341.587,bot,flare,Ashe,4.087.901,mid,dyNquedo,Nautilus,2.525.267,jng,CarioK,Graves,6.562.183,top,Hidan,Mordekaiser,218.762,sup,Panj,Sett,1.787.169,bot,pbO,Kalista,1.648.396,mid,Brucer,Azir,4.807.091,jng,Ryuzaki,Trundle,1.010.917,top,SkyBart,Aatrox,2.995.273
1390200,BRCC,1,12/05/2020 22:45,10.1,Havan Liberty Gaming,Senna,Syndra,Ornn,Karthus,Gragas,0,Team oNe eSports,Pantheon,Varus,Graves,Renekton,Aatrox,sup,esA,Nautilus,1.290.605,bot,flare,Miss Fortune,2.815.866,mid,dyNquedo,Rumble,4.560.334,jng,CarioK,Trundle,1.760.334,top,Hidan,Mordekaiser,3.019.207,sup,Panj,Thresh,1.229.228,bot,pbO,Kalista,2.675.157,mid,Brucer,Viktor,4.521.503,jng,Ryuzaki,Rek'Sai,3.848.017,top,SkyBart,Sett,5.149.478
1380261,BRCC,0,13/05/2020 16:57,10.1,unknown team,NULL,NULL,Sejuani,NULL,NULL,0,Rensga eSports,Kalista,Renekton,Sett,Azir,Mordekaiser,sup,scamber,Nautilus,759.906,bot,Steal,Aphelios,440.059,mid,unknown player,LeBlanc,2.695.755,jng,unknown player,Lee Sin,1.454.363,top,Zen,Aatrox,2.516.745,sup,Zirigui,Leona,1.228.656,bot,bydeki,Varus,4.422.877,mid,Blacky,Syndra,4.878.184,jng,Erasus,Graves,5.034.198,top,Kiari,Poppy,3.523.939
1380266,BRCC,0,13/05/2020 17:57,10.1,Rensga eSports,NULL,NULL,Sett,NULL,NULL,1,unknown team,Senna,Syndra,Varus,Braum,Thresh,sup,Zirigui,Lulu,548.885,bot,bydeki,Aphelios,5.692.624,mid,Blacky,LeBlanc,6.442.196,jng,Erasus,Trundle,2.107.719,top,Kiari,Gangplank,9.720.412,sup,scamber,Taric,1.541.681,bot,Steal,Miss Fortune,6.596.569,mid,unknown player,Pantheon,2.368.096,jng,unknown player,Taliyah,3.145.798,top,Zen,Vladimir,5.384.563
1380282,BRCC,0,13/05/2020 18:36,10.1,Rensga eSports,NULL,NULL,Sett,NULL,NULL,1,unknown team,Syndra,Leona,Senna,LeBlanc,Orianna,sup,Zirigui,Braum,1.361.827,bot,bydeki,Aphelios,7.010.388,mid,Blacky,Ahri,5.270.839,jng,Erasus,Trundle,1.939.675,top,Kiari,Camille,4.625.782,sup,scamber,Nautilus,1.578.849,bot,Steal,Varus,5.512.265,mid,unknown player,Zoe,3.513.642,jng,unknown player,Gragas,2.721.026,top,Zen,Poppy,2.968.085
1390256,BRCC,0,13/05/2020 19:47,10.1,Havan Liberty Academy,NULL,NULL,Sett,NULL,NULL,1,unknown team,Lee Sin,Thresh,Senna,LeBlanc,Renekton,sup,Gyeong,Tahm Kench,1.657.895,bot,Beenie,Varus,8.983.867,mid,Thunder,Corki,4.840.847,jng,enel1,Trundle,1.018.764,top,Kennedys,Jayce,8.416.133,sup,unknown player,Taric,157.208,bot,unknown player,Aphelios,3.393.364,mid,unknown player,Viktor,3.961.442,jng,unknown player,Ekko,2.862.014,top,unknown player,Aatrox,1.643.478
1390259,BRCC,0,13/05/2020 19:51,10.1,unknown team,NULL,NULL,Yuumi,NULL,NULL,1,unknown team,Sett,Lucian,Renekton,LeBlanc,Aatrox,sup,Vahvel,Nautilus,1.644.849,bot,Road,Miss Fortune,543.658,mid,Hanor,Syndra,8.958.795,jng,Mewkyo,Trundle,2.079.608,top,Reversed,Malphite,3.380.098,sup,unknown player,Braum,914.926,bot,Theusma,Aphelios,3.733.287,mid,Titeito,Cassiopeia,1.814.296,jng,unknown player,Graves,3.220.322,top,unknown player,Rumble,2.742.677
1380302,BRCC,0,13/05/2020 19:52,10.1,unknown team,NULL,NULL,Aphelios,NULL,NULL,1,unknown team,Senna,Varus,Renekton,LeBlanc,Yasuo,sup,Visk,Thresh,1.838.777,bot,ravenzin,Miss Fortune,6.210.848,mid,unknown player,Zoe,5.351.529,jng,Sessh,Gragas,2.988.575,top,Ayato,Ornn,2.673.514,sup,Kly0n,Braum,890.479,bot,danz0r,Ashe,3.399.885,mid,Marf,Azir,3.397.115,jng,Leozuxo,Trundle,996.076,top,Name,Irelia,3.570.917
1390265,BRCC,0,13/05/2020 20:38,10.1,unknown team,NULL,NULL,Yuumi,NULL,NULL,1,unknown team,Sett,Lucian,Renekton,Aatrox,Malphite,sup,Vahvel,Nautilus,209.11,bot,Road,Miss Fortune,5.481.607,mid,Hanor,Syndra,5.002.373,jng,Mewkyo,Trundle,2.510.908,top,Reversed,Gangplank,6.916.842,sup,unknown player,Lulu,971.063,bot,Theusma,Aphelios,5.696.303,mid,Titeito,LeBlanc,474.66,jng,unknown player,Graves,2.938.658,top,unknown player,Ornn,3.091.465
1390266,BRCC,0,13/05/2020 20:40,10.1,unknown team,NULL,NULL,Senna,NULL,NULL,0,Havan Liberty Academy,Varus,Syndra,Sett,Camille,Zoe,sup,unknown player,Braum,83.271,bot,unknown player,Aphelios,2.838.785,mid,unknown player,Ekko,3.130.841,jng,unknown player,Rek'Sai,2.583.178,top,unknown player,Fiora,4.662.617,sup,Gyeong,Rakan,1.132.243,bot,Beenie,Kalista,2.828.037,mid,Thunder,Azir,7.150.467,jng,enel1,Olaf,4.784.579,top,Kennedys,Renekton,7.621.963
1390267,BRCC,0,13/05/2020 20:44,10.1,unknown team,NULL,NULL,Aphelios,NULL,NULL,0,unknown team,Senna,Varus,Renekton,LeBlanc,Malphite,sup,Visk,Nautilus,1.181.797,bot,ravenzin,Miss Fortune,2.203.267,mid,unknown player,Azir,3.918.203,jng,Sessh,Trundle,1.385.881,top,Ayato,Maokai,3.318.553,sup,Kly0n,Thresh,161.762,bot,danz0r,Ashe,6.525.088,mid,Marf,Zilean,3.570.245,jng,Leozuxo,Jarvan IV,2.014.936,top,Name,Jax,4.446.441
1390268,BRCC,0,13/05/2020 21:19,10.1,unknown team,NULL,NULL,Olaf,NULL,NULL,1,Havan Liberty Academy,Syndra,Varus,Sett,Malphite,Camille,sup,unknown player,Galio,2.551.713,bot,unknown player,Miss Fortune,5.826.754,mid,unknown player,Ahri,595.106,jng,unknown player,Kha'Zix,5.949.429,top,unknown player,Fiora,2.882.871,sup,Gyeong,Nautilus,1.574.878,bot,Beenie,Aphelios,4.811.093,mid,Thunder,Corki,5.147.798,jng,enel1,Lee Sin,3.907.341,top,Kennedys,Renekton,5.443.067
1390269,BRCC,0,13/05/2020 21:30,10.01,unknown team,NULL,NULL,Yuumi,NULL,NULL,1,unknown team,Syndra,Sett,Miss Fortune,Aatrox,LeBlanc,sup,Vahvel,Karma,2.214.808,bot,unknown player,Aphelios,760.398,mid,Hanor,Lulu,2.583.248,jng,Mewkyo,Kindred,12.963.721,top,Reversed,Nautilus,5.109.024,sup,unknown player,Morgana,378.658,bot,Theusma,Varus,909.218,mid,Titeito,Taliyah,7.258.306,jng,unknown player,Trundle,2.943.637,top,unknown player,Malphite,2.915.872
1390270,BRCC,0,13/05/2020 21:36,10.1,unknown team,NULL,NULL,Ashe,NULL,NULL,1,unknown team,Senna,Varus,Renekton,Rumble,Malphite,sup,Visk,Thresh,1.877.173,bot,ravenzin,Miss Fortune,5.126.767,mid,unknown player,LeBlanc,5.732.677,jng,Sessh,Jarvan IV,3.157.822,top,Ayato,Sett,509.409,sup,Kly0n,Blitzcrank,2.000.579,bot,danz0r,Aphelios,3.457.822,mid,Marf,Lissandra,4.684.589,jng,Leozuxo,Sejuani,3.551.333,top,Name,Yasuo,4.427.694
1390271,BRCC,0,13/05/2020 22:07,10.1,unknown team,NULL,Thresh,LeBlanc,NULL,NULL,0,Havan Liberty Academy,Syndra,Varus,Galio,Kha'Zix,NULL,sup,unknown player,Nautilus,66.659,bot,unknown player,Miss Fortune,250.778,mid,unknown player,Ahri,3.450.343,jng,unknown player,Xin Zhao,156.762,top,unknown player,Fiora,3.240.961,sup,Gyeong,Braum,1.488.673,bot,Beenie,Aphelios,6.903.089,mid,Thunder,Orianna,5.591.533,jng,enel1,Olaf,2.666.705,top,Kennedys,Renekton,3.584.897
1390272,BRCC,0,13/05/2020 22:26,10.1,unknown team,NULL,NULL,Ashe,NULL,NULL,1,unknown team,Senna,Varus,Renekton,LeBlanc,Zoe,sup,Visk,Thresh,1.467.429,bot,ravenzin,Miss Fortune,4.552.114,mid,unknown player,Yasuo,5.114.057,jng,Sessh,Gragas,4.206.857,top,Ayato,Ornn,2.550.171,sup,Kly0n,Yuumi,2.152.114,bot,danz0r,Ezreal,3.878.743,mid,Marf,Azir,2.625.943,jng,Leozuxo,Trundle,1.990.971,top,Name,Camille,3.777.943
1380315,BRCC,0,14/05/2020 16:52,10.1,Havan Liberty Academy,NULL,NULL,Nautilus,NULL,NULL,0,Rensga eSports,Pantheon,Trundle,Sett,Olaf,Jarvan IV,sup,Gyeong,Tahm Kench,1.916.619,bot,Beenie,Varus,714.957,mid,Thunder,Azir,5.632.378,jng,enel1,Sylas,4.411.461,top,Kennedys,Ornn,3.832.951,sup,Zirigui,Thresh,1.276.218,bot,bydeki,Kalista,5.856.447,mid,Blacky,Corki,6.167.335,jng,Erasus,Sejuani,1.753.295,top,Kiari,Irelia,6.608.023
1380316,BRCC,0,14/05/2020 17:49,10.1,Havan Liberty Academy,NULL,NULL,Varus,NULL,NULL,1,Rensga eSports,Azir,Trundle,Sett,LeBlanc,Pantheon,sup,Gyeong,Nautilus,2.560.031,bot,Beenie,Miss Fortune,781.133,mid,Thunder,Orianna,3.374.823,jng,enel1,Karthus,4.264.673,top,Kennedys,Malphite,3.891.739,sup,Zirigui,Taric,147.144,bot,bydeki,Kalista,1.997.797,mid,Blacky,Kassadin,455.594,jng,Erasus,Sejuani,2.258.379,top,Kiari,Renekton,3.443.273
1380321,BRCC,0,14/05/2020 18:29,10.1,Rensga eSports,NULL,NULL,Trundle,NULL,NULL,0,Havan Liberty Academy,Senna,Syndra,Varus,Camille,Irelia,sup,Zirigui,Taric,1.613.022,bot,bydeki,Kalista,5.238.063,mid,Blacky,Diana,6.453.756,jng,Erasus,Sejuani,3.143.907,top,Kiari,Sett,7.030.718,sup,Gyeong,Nautilus,2.705.509,bot,Beenie,Miss Fortune,6.712.187,mid,Thunder,LeBlanc,7.664.441,jng,enel1,Olaf,4.680.134,top,Kennedys,Gangplank,1.093.389
1380328,BRCC,0,14/05/2020 19:16,10.1,Rensga eSports,NULL,NULL,Sett,NULL,NULL,1,Havan Liberty Academy,Syndra,Varus,Trundle,Camille,Olaf,sup,Zirigui,Braum,1.731.495,bot,bydeki,Aphelios,7.197.022,mid,Blacky,LeBlanc,4.368.781,jng,Erasus,Sejuani,325.251,top,Kiari,Aatrox,6.695.643,sup,Gyeong,Nautilus,2.362.272,bot,Beenie,Miss Fortune,6.919.691,mid,Thunder,Lissandra,5.175.621,jng,enel1,Lee Sin,2.842.802,top,Kennedys,Poppy,4.338.003
1390310,BRCC,0,14/05/2020 19:53,10.01,unknown team,NULL,NULL,Renekton,NULL,NULL,1,unknown team,Syndra,Varus,Senna,Nautilus,Morgana,sup,Vahvel,Rakan,68.972,bot,Road,Miss Fortune,3.620.561,mid,Hanor,LeBlanc,3.842.243,jng,Mewkyo,Sett,3.215.701,top,Reversed,Gangplank,4.498.318,sup,Visk,Leona,901.682,bot,ravenzin,Xayah,3.238.131,mid,unknown player,Zoe,4.021.308,jng,Sessh,Lee Sin,1.278.505,top,Ayato,Ornn,1.914.393
1380332,BRCC,0,14/05/2020 20:06,10.1,Rensga eSports,NULL,NULL,Sett,NULL,NULL,1,Havan Liberty Academy,Syndra,Varus,Trundle,Sejuani,Camille,sup,Zirigui,Braum,1.816.556,bot,bydeki,Aphelios,7.615.232,mid,Blacky,LeBlanc,5.633.775,jng,Erasus,Graves,4.152.318,top,Kiari,Ornn,6.099.669,sup,Gyeong,Nautilus,147.649,bot,Beenie,Miss Fortune,6.083.775,mid,Thunder,Lissandra,4.459.934,jng,enel1,Lee Sin,2.773.179,top,Kennedys,Renekton,3.729.801
1380333,BRCC,0,14/05/2020 20:46,10.1,unknown team,NULL,NULL,Nautilus,NULL,NULL,0,unknown team,Thresh,Varus,Miss Fortune,Yasuo,LeBlanc,sup,Visk,Karma,1.159.298,bot,ravenzin,Senna,4.179.791,mid,unknown player,Azir,5.391.746,jng,Sessh,Gragas,2.453.226,top,Ayato,Maokai,3.924.763,sup,Vahvel,Tahm Kench,1.286.243,bot,Road,Ziggs,8.688.046,mid,Hanor,Diana,4.444.497,jng,Mewkyo,Trundle,2.627.989,top,Reversed,Renekton,4.570.304
1380337,BRCC,0,14/05/2020 23:05,10.1,unknown team,NULL,NULL,Kalista,NULL,NULL,1,unknown team,Syndra,Sett,Varus,LeBlanc,Volibear,sup,Vahvel,Lulu,345.154,bot,Road,Ezreal,5.681.528,mid,Hanor,Azir,4.860.547,jng,Mewkyo,Kindred,6.256.556,top,Reversed,Renekton,154.618,sup,Visk,Yuumi,1.327.252,bot,ravenzin,Miss Fortune,2.986.317,mid,unknown player,Rumble,470.935,jng,Sessh,Jarvan IV,1.264.652,top,Ayato,Malphite,3.868.871
1390358,BRCC,1,16/05/2020 15:33,10.1,Team oNe eSports,Ekko,Ashe,Viktor,Irelia,Aatrox,0,Santos e-Sports,Sett,Graves,Leona,Corki,Azir,sup,Panj,Thresh,1.449.605,bot,pbO,Varus,5.161.769,mid,Brucer,Malzahar,2.884.676,jng,Ryuzaki,Elise,3.767.457,top,SkyBart,Jayce,5.336.177,sup,Hawk,Maokai,2.599.684,bot,Sarkis,Senna,2.571.248,mid,Rainbow,Kassadin,6.860.348,jng,Hyoga,Trundle,2.295.419,top,JackPoT,Camille,4.278.989
1390362,BRCC,1,16/05/2020 16:52,10.1,Team oNe eSports,Ekko,Ashe,Varus,Viktor,Nautilus,0,Santos e-Sports,Sett,Graves,Syndra,Renekton,Lee Sin,sup,Panj,Maokai,2.401.428,bot,pbO,Senna,1.704.343,mid,Brucer,Corki,5.241.523,jng,Ryuzaki,Rek'Sai,2.723.022,top,SkyBart,Jayce,4.750.744,sup,Hawk,Lulu,1.268.531,bot,Sarkis,Aphelios,4.919.572,mid,Rainbow,Orianna,502.094,jng,Hyoga,Trundle,2.249.732,top,JackPoT,Irelia,4.098.989
1390364,BRCC,1,16/05/2020 17:42,10.1,Team oNe eSports,Ekko,Ashe,Varus,Lulu,Karma,0,Santos e-Sports,Sett,Graves,Syndra,Azir,Corki,sup,Panj,Maokai,475.44,bot,pbO,Senna,522.32,mid,Brucer,Viktor,11.096.267,jng,Ryuzaki,Trundle,295.6,top,SkyBart,Ornn,5.325.067,sup,Hawk,Nautilus,3.208.267,bot,Sarkis,Aphelios,6.929.333,mid,Rainbow,Pantheon,3.635.467,jng,Hyoga,Karthus,14.826.933,top,JackPoT,Camille,1045.52
1380420,BRCC,0,18/05/2020 20:47,10.1,unknown team,NULL,NULL,Kalista,NULL,NULL,0,RED Canids,Graves,Kindred,Sett,Galio,Rakan,sup,Vahvel,Tahm Kench,792.292,bot,Road,Varus,1.716.024,mid,Hanor,Azir,2.825.558,jng,Mewkyo,Lee Sin,318.458,top,Reversed,Ornn,338.499,sup,Woodboy,Alistar,894.118,bot,TitaN,Yasuo,2.909.939,mid,Avenger,Zoe,8.335.497,jng,Aegis,Trundle,1.292.089,top,Ayel,Renekton,3.887.627
1380421,BRCC,0,18/05/2020 21:35,10.01,unknown team,NULL,NULL,Varus,NULL,NULL,0,RED Canids,Graves,Kindred,Sett,Azir,Orianna,sup,Vahvel,Nautilus,2.742.909,bot,Road,Miss Fortune,4.088.984,mid,Hanor,Lissandra,3.250.152,jng,Mewkyo,Trundle,2.196.592,top,Reversed,Ornn,2.886.792,sup,Woodboy,Leona,1.856.969,bot,TitaN,Aphelios,10.034.571,mid,Avenger,LeBlanc,486.829,jng,Aegis,Karthus,7.596.226,top,Ayel,Camille,4.168.594
1390421,BRCC,0,18/05/2020 22:25,10.1,unknown team,NULL,NULL,Varus,NULL,NULL,0,RED Canids,Graves,Kindred,Sett,Rakan,Leona,sup,Vahvel,Yuumi,4.796.496,bot,unknown player,Miss Fortune,6.299.625,mid,Hanor,Syndra,6.883.605,jng,Mewkyo,Rek'Sai,2.429.287,top,Reversed,Gangplank,5.830.788,sup,Woodboy,Tahm Kench,1.152.441,bot,TitaN,Vel'Koz,9.462.829,mid,Avenger,Azir,483.98,jng,Aegis,Trundle,2.489.362,top,Ayel,Urgot,3.587.234
1390428,BRCC,0,19/05/2020 16:44,10.1,Intergalaxy Tigers Gaming,NULL,NULL,Varus,NULL,NULL,0,Rensga eSports,Rakan,Elise,Trundle,Renekton,Sylas,sup,Nano,Maokai,265.374,bot,Juzo,Senna,3.201.662,mid,Deoxys,LeBlanc,259.169,jng,Bgob,Lee Sin,1.624.931,top,Eradan,Camille,3.715.789,sup,Zirigui,Nautilus,2.827.701,bot,bydeki,Ziggs,5.201.662,mid,Blacky,Lissandra,3.146.814,jng,Erasus,Graves,3.075.346,top,Kiari,Sett,5.041.551
1390430,BRCC,0,19/05/2020 17:28,10.1,Intergalaxy Tigers Gaming,NULL,NULL,Varus,NULL,NULL,0,Rensga eSports,Trundle,Elise,Rakan,Ezreal,Lucian,sup,Nano,Yuumi,2.272.773,bot,Juzo,Miss Fortune,547.34,mid,Deoxys,LeBlanc,3.282.309,jng,Bgob,Olaf,3.112.923,top,Eradan,Renekton,2.973.275,sup,Zirigui,Lulu,756.211,bot,bydeki,Aphelios,6.418.946,mid,Blacky,Orianna,4.493.601,jng,Erasus,Jarvan IV,2.616.813,top,Kiari,Sett,7.860.602
